scope,observed_tier,patch,role,champion_id,champion_name,participants,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_damage_share,avg_vision_score,avg_wards_placed,avg_wards_killed,min_games_applied
overall,MIXED,15.24,BOTTOM,21,MissFortune,42,5.145833333333333,6.417623865550913,434.7018096742316,718.7516469748784,0.23663527186242236,15.333333333333334,8.119047619047619,2.3095238095238093,15
overall,MIXED,16.15,MIDDLE,45,Veigar,42,4.494370576513434,6.637056542769136,410.3743704840068,795.5510031436797,0.22988397962969345,20.642857142857142,9.261904761904763,1.5,15
overall,MIXED,16.17,JUNGLE,234,Viego,42,3.1672765065622213,6.383765965966464,420.0845041967952,524.3665721405268,0.1572537468828897,27.61904761904762,5.285714285714286,4.9523809523809526,15
overall,MIXED,16.15,TOP,83,Yorick,42,3.3672180993609557,7.066999092355376,416.1146868660559,873.9577523715502,0.26665372305229373,24.80952380952381,9.023809523809524,1.0714285714285714,15
overall,MIXED,16.13,BOTTOM,81,Ezreal,41,4.003687572590013,6.191602021037521,419.05221413616215,771.7879827890773,0.23380916899160895,15.804878048780488,7.634146341463414,1.829268292682927,15
overall,MIXED,16.17,MIDDLE,910,Hwei,41,3.3754779773072454,6.174786422157597,368.46435240558145,760.5511703074751,0.22816196781531958,23.634146341463413,10.707317073170731,1.5121951219512195,15
overall,MIXED,15.24,UTILITY,111,Nautilus,41,3.5602435504874523,1.0127807208540558,265.74555702177923,305.0331250749213,0.11927063463714259,45.146341463414636,19.853658536585368,4.804878048780488,15
overall,MIXED,16.17,MIDDLE,84,Akali,40,4.323690476190476,5.548712267292958,383.16076975290827,740.5643705169225,0.24060231674768146,19.375,8.025,1.85,15
overall,MIXED,16.15,UTILITY,25,Morgana,40,3.8682413419913417,1.328684719641858,302.5866927614326,478.38667738148536,0.155127764388227,66.0,24.9,5.375,15
overall,MIXED,16.15,MIDDLE,84,Akali,39,3.9408831908831905,5.908070982469267,389.0112876579547,752.9634787959732,0.2486473372754176,21.58974358974359,8.538461538461538,2.2564102564102564,15
overall,MIXED,16.13,JUNGLE,233,Briar,39,3.6957449413331758,6.069780693274043,448.05692866618483,716.9473611174411,0.20437703659897702,29.82051282051282,8.179487179487179,3.4358974358974357,15
overall,MIXED,16.15,TOP,86,Garen,39,2.8996031746031745,6.954593331505801,400.14370652941324,721.9482171591806,0.23383391148501587,23.94871794871795,8.615384615384615,1.358974358974359,15
