scope,observed_tier,patch,role,rune_kind,rune_id,rune_name,games,wins,losses,win_rate,pick_rate,pick_rate_denominator,min_games_applied
overall,MIXED,14.24,BOTTOM,shard,5008,UNKNOWN(5008),50,25,25,0.5,1.0,50,15
overall,MIXED,15.7,UTILITY,shard,5008,UNKNOWN(5008),50,25,25,0.5,0.5434782608695652,92,15
overall,MIXED,15.20,UTILITY,keystone,8439,アフターショック,50,25,25,0.5,0.3787878787878788,132,15
overall,MIXED,16.10,ALL,keystone,8439,アフターショック,50,25,25,0.5,0.04504504504504504,1110,15
overall,MIXED,16.12,TOP,keystone,8437,不死者の握撃,50,25,25,0.5,0.2808988764044944,178,15
overall,MIXED,15.10,ALL,rune,8453,生気付与,50,25,25,0.5,0.07246376811594203,690,15
overall,MIXED,15.8,ALL,rune,8453,生気付与,50,25,25,0.5,0.07692307692307693,650,15
overall,MIXED,16.13,JUNGLE,rune,8137,第六感,50,25,25,0.5,0.07598784194528875,658,15
overall,MIXED,14.22,ALL,rune,9105,レジェンド: ヘイスト,50,24,26,0.48,0.1724137931034483,290,15
overall,MIXED,15.11,TOP,rune,8451,超成長,50,24,26,0.48,0.4716981132075472,106,15
overall,MIXED,16.2,UTILITY,rune,8237,追火,50,24,26,0.48,0.352112676056338,142,15
overall,MIXED,16.17,JUNGLE,shard,5011,UNKNOWN(5011),50,23,27,0.46,0.0496031746031746,1008,15
overall,MIXED,15.18,UTILITY,keystone,8439,アフターショック,50,23,27,0.46,0.38461538461538464,130,15
overall,MIXED,15.22,UTILITY,rune,8345,ビスケットデリバリー,50,23,27,0.46,0.3787878787878788,132,15
overall,MIXED,15.14,ALL,rune,9103,レジェンド: 血脈,50,23,27,0.46,0.10869565217391304,460,15
overall,MIXED,15.10,UTILITY,rune,8242,気迫,50,23,27,0.46,0.36231884057971014,138,15
overall,MIXED,14.23,ALL,rune,8299,背水の陣,50,23,27,0.46,0.23809523809523808,210,15
overall,MIXED,16.8,ALL,rune,8135,貪欲な賞金首狩り,50,23,27,0.46,0.07142857142857142,700,15
overall,MIXED,14.19,JUNGLE,shard,5005,UNKNOWN(5005),50,22,28,0.44,0.5952380952380952,84,15
overall,MIXED,15.13,BOTTOM,keystone,8005,プレスアタック,50,22,28,0.44,0.2604166666666667,192,15
overall,MIXED,14.20,TOP,rune,9111,凱旋,50,22,28,0.44,0.5434782608695652,92,15
overall,MIXED,15.2,TOP,rune,9111,凱旋,50,22,28,0.44,0.5434782608695652,92,15
overall,MIXED,16.11,ALL,rune,8429,心身調整,50,22,28,0.44,0.0423728813559322,1180,15
overall,MIXED,15.13,UTILITY,rune,8463,生命の泉,50,22,28,0.44,0.2604166666666667,192,15
overall,MIXED,15.7,BOTTOM,rune,8014,最期の慈悲,50,21,29,0.42,0.5434782608695652,92,15
overall,MIXED,14.22,ALL,rune,8138,UNKNOWN(8138),50,20,30,0.4,0.1724137931034483,290,15
overall,MIXED,16.18,ALL,keystone,8214,エアリー召喚,50,20,30,0.4,0.02976190476190476,1680,15
overall,MIXED,15.22,ALL,rune,8233,英気集中,50,20,30,0.4,0.07575757575757576,660,15
overall,MIXED,16.14,TOP,rune,8226,マナフローバンド,50,19,31,0.38,0.07183908045977011,696,15
overall,MIXED,16.18,MIDDLE,keystone,8992,死神の残り火,50,19,31,0.38,0.1488095238095238,336,15
overall,MIXED,15.24,MIDDLE,rune,8347,宇宙の英知,50,18,32,0.36,0.14619883040935672,342,15
overall,MIXED,15.10,BOTTOM,rune,8017,切り崩し,50,17,33,0.34,0.36231884057971014,138,15
overall,MIXED,15.8,ALL,rune,8463,生命の泉,50,16,34,0.32,0.07692307692307693,650,15
overall,MIXED,15.20,ALL,rune,8233,英気集中,49,32,17,0.6530612244897959,0.07424242424242425,660,15
overall,MIXED,16.13,TOP,rune,8224,アクシオム アルカニスト,49,31,18,0.6326530612244898,0.07446808510638298,658,15
overall,MIXED,16.5,TOP,rune,9105,レジェンド: ヘイスト,49,30,19,0.6122448979591837,0.30246913580246915,162,15
overall,MIXED,16.10,ALL,rune,8275,ニンバスクローク,49,29,20,0.5918367346938775,0.044144144144144144,1110,15
overall,MIXED,16.6,MIDDLE,rune,8106,至極の賞金首狩り,49,29,20,0.5918367346938775,0.3223684210526316,152,15
overall,MIXED,15.15,MIDDLE,shard,5005,UNKNOWN(5005),49,28,21,0.5714285714285714,0.5975609756097561,82,15
overall,MIXED,16.13,JUNGLE,shard,5007,UNKNOWN(5007),49,28,21,0.5714285714285714,0.07446808510638298,658,15
overall,MIXED,16.11,MIDDLE,rune,8143,サドンインパクト,49,28,21,0.5714285714285714,0.2076271186440678,236,15
overall,MIXED,16.10,JUNGLE,rune,9105,レジェンド: ヘイスト,49,28,21,0.5714285714285714,0.22072072072072071,222,15
overall,MIXED,15.12,JUNGLE,rune,8347,宇宙の英知,49,28,21,0.5714285714285714,0.4803921568627451,102,15
overall,MIXED,15.24,BOTTOM,rune,8347,宇宙の英知,49,28,21,0.5714285714285714,0.1436950146627566,341,15
overall,MIXED,16.7,UTILITY,rune,8463,生命の泉,49,28,21,0.5714285714285714,0.3181818181818182,154,15
overall,MIXED,15.12,MIDDLE,keystone,8112,電撃,49,28,21,0.5714285714285714,0.4803921568627451,102,15
overall,MIXED,15.7,ALL,rune,8143,サドンインパクト,49,27,22,0.5510204081632653,0.10652173913043478,460,15
overall,MIXED,15.12,ALL,keystone,8005,プレスアタック,49,27,22,0.5510204081632653,0.09607843137254903,510,15
overall,MIXED,16.1,TOP,rune,9104,レジェンド: 迅速,49,27,22,0.5510204081632653,0.3181818181818182,154,15
overall,MIXED,15.3,ALL,rune,8444,息継ぎ,49,27,22,0.5510204081632653,0.11951219512195121,410,15
overall,MIXED,16.7,ALL,rune,8453,生気付与,49,27,22,0.5510204081632653,0.06363636363636363,770,15
overall,MIXED,14.22,ALL,rune,8106,至極の賞金首狩り,49,27,22,0.5510204081632653,0.16896551724137931,290,15
overall,MIXED,16.12,MIDDLE,rune,8451,超成長,49,27,22,0.5510204081632653,0.2752808988764045,178,15
overall,MIXED,15.22,MIDDLE,rune,8237,追火,49,27,22,0.5510204081632653,0.3712121212121212,132,15
overall,MIXED,16.11,ALL,keystone,8021,フリートフットワーク,49,26,23,0.5306122448979592,0.04152542372881356,1180,15
overall,MIXED,15.18,UTILITY,rune,8226,マナフローバンド,49,26,23,0.5306122448979592,0.3769230769230769,130,15
overall,MIXED,16.12,JUNGLE,rune,9105,レジェンド: ヘイスト,49,26,23,0.5306122448979592,0.2752808988764045,178,15
overall,MIXED,15.16,UTILITY,rune,8347,宇宙の英知,49,26,23,0.5306122448979592,0.4537037037037037,108,15
overall,MIXED,16.2,TOP,keystone,8010,征服者,49,26,23,0.5306122448979592,0.34507042253521125,142,15
overall,MIXED,16.4,TOP,keystone,8010,征服者,49,26,23,0.5306122448979592,0.4666666666666667,105,15
overall,MIXED,16.16,MIDDLE,rune,8242,気迫,49,26,23,0.5306122448979592,0.07357357357357357,666,15
overall,MIXED,16.9,ALL,rune,8453,生気付与,49,26,23,0.5306122448979592,0.0620253164556962,790,15
overall,MIXED,15.10,ALL,rune,8234,追い風,49,26,23,0.5306122448979592,0.07101449275362319,690,15
overall,MIXED,15.8,ALL,rune,8401,シールドバッシュ,49,25,24,0.5102040816326531,0.07538461538461538,650,15
overall,MIXED,16.6,TOP,rune,9104,レジェンド: 迅速,49,25,24,0.5102040816326531,0.3223684210526316,152,15
overall,MIXED,16.8,UTILITY,rune,8347,宇宙の英知,49,25,24,0.5102040816326531,0.35,140,15
overall,MIXED,15.16,TOP,keystone,8010,征服者,49,25,24,0.5102040816326531,0.4537037037037037,108,15
overall,MIXED,15.16,JUNGLE,rune,8014,最期の慈悲,49,25,24,0.5102040816326531,0.4537037037037037,108,15
overall,MIXED,16.9,UTILITY,rune,8463,生命の泉,49,25,24,0.5102040816326531,0.310126582278481,158,15
overall,MIXED,15.11,UTILITY,rune,8210,至高,49,25,24,0.5102040816326531,0.46226415094339623,106,15
overall,MIXED,15.18,UTILITY,rune,8210,至高,49,25,24,0.5102040816326531,0.3769230769230769,130,15
overall,MIXED,16.8,MIDDLE,keystone,8112,電撃,49,25,24,0.5102040816326531,0.35,140,15
overall,MIXED,15.21,BOTTOM,rune,8304,魔法の靴,49,25,24,0.5102040816326531,0.4188034188034188,117,15
overall,MIXED,14.24,JUNGLE,shard,5001,UNKNOWN(5001),49,24,25,0.4897959183673469,0.98,50,15
overall,MIXED,14.21,TOP,shard,5008,UNKNOWN(5008),49,24,25,0.4897959183673469,0.875,56,15
overall,MIXED,14.22,TOP,shard,5008,UNKNOWN(5008),49,24,25,0.4897959183673469,0.8448275862068966,58,15
overall,MIXED,14.24,MIDDLE,shard,5008,UNKNOWN(5008),49,24,25,0.4897959183673469,0.98,50,15
overall,MIXED,16.6,ALL,rune,8313,トリプル トニック,49,24,25,0.4897959183673469,0.06447368421052632,760,15
overall,MIXED,15.17,ALL,keystone,8021,フリートフットワーク,49,24,25,0.4897959183673469,0.06049382716049383,810,15
overall,MIXED,15.4,ALL,rune,8226,マナフローバンド,49,24,25,0.4897959183673469,0.1814814814814815,270,15
overall,MIXED,16.13,TOP,keystone,8008,リーサルテンポ,49,24,25,0.4897959183673469,0.07446808510638298,658,15
overall,MIXED,15.20,UTILITY,rune,8242,気迫,49,24,25,0.4897959183673469,0.3712121212121212,132,15
overall,MIXED,16.14,UTILITY,rune,8451,超成長,49,24,25,0.4897959183673469,0.07040229885057471,696,15
overall,MIXED,15.18,MIDDLE,rune,8237,追火,49,24,25,0.4897959183673469,0.3769230769230769,130,15
overall,MIXED,15.18,UTILITY,shard,5007,UNKNOWN(5007),49,23,26,0.46938775510204084,0.3769230769230769,130,15
overall,MIXED,16.1,ALL,rune,8401,シールドバッシュ,49,23,26,0.46938775510204084,0.06363636363636363,770,15
overall,MIXED,15.10,TOP,keystone,8437,不死者の握撃,49,23,26,0.46938775510204084,0.35507246376811596,138,15
overall,MIXED,15.9,ALL,rune,8242,気迫,49,23,26,0.46938775510204084,0.11395348837209303,430,15
overall,MIXED,16.2,UTILITY,rune,8463,生命の泉,49,23,26,0.46938775510204084,0.34507042253521125,142,15
overall,MIXED,16.9,ALL,rune,8139,血の味わい,49,23,26,0.46938775510204084,0.0620253164556962,790,15
overall,MIXED,15.10,BOTTOM,rune,8304,魔法の靴,49,23,26,0.46938775510204084,0.35507246376811596,138,15
overall,MIXED,15.1,ALL,rune,8345,ビスケットデリバリー,49,22,27,0.4489795918367347,0.2578947368421053,190,15
overall,MIXED,14.23,ALL,rune,9104,レジェンド: 迅速,49,22,27,0.4489795918367347,0.23333333333333334,210,15
overall,MIXED,16.2,ALL,keystone,8005,プレスアタック,49,21,28,0.42857142857142855,0.06901408450704226,710,15
overall,MIXED,15.14,ALL,rune,8017,切り崩し,49,21,28,0.42857142857142855,0.10652173913043478,460,15
overall,MIXED,15.17,ALL,rune,8233,英気集中,49,21,28,0.42857142857142855,0.06049382716049383,810,15
overall,MIXED,15.14,MIDDLE,shard,5005,UNKNOWN(5005),49,20,29,0.40816326530612246,0.532608695652174,92,15
overall,MIXED,15.10,MIDDLE,rune,8140,グリスリー メメント,49,20,29,0.40816326530612246,0.35507246376811596,138,15
overall,MIXED,15.9,ALL,rune,9103,レジェンド: 血脈,49,20,29,0.40816326530612246,0.11395348837209303,430,15
overall,MIXED,16.9,ALL,keystone,8439,アフターショック,49,19,30,0.3877551020408163,0.0620253164556962,790,15
overall,MIXED,16.13,MIDDLE,rune,8105,執拗な賞金首狩り,49,19,30,0.3877551020408163,0.07446808510638298,658,15
overall,MIXED,16.4,JUNGLE,rune,8014,最期の慈悲,49,19,30,0.3877551020408163,0.46226415094339623,106,15
overall,MIXED,15.3,ALL,rune,8242,気迫,49,19,30,0.3877551020408163,0.11951219512195121,410,15
overall,MIXED,16.4,JUNGLE,rune,8347,宇宙の英知,49,18,31,0.3673469387755102,0.46226415094339623,106,15
overall,MIXED,15.24,MIDDLE,shard,5011,UNKNOWN(5011),49,17,32,0.3469387755102041,0.14327485380116958,342,15
overall,MIXED,16.18,BOTTOM,rune,8210,至高,49,17,32,0.3469387755102041,0.14583333333333334,336,15
overall,MIXED,15.12,BOTTOM,shard,5001,UNKNOWN(5001),48,32,16,0.6666666666666666,0.4752475247524752,101,15
overall,MIXED,16.17,TOP,rune,8429,心身調整,48,29,19,0.6041666666666666,0.047619047619047616,1008,15
overall,MIXED,15.10,UTILITY,shard,5007,UNKNOWN(5007),48,28,20,0.5833333333333334,0.34782608695652173,138,15
overall,MIXED,16.7,ALL,keystone,8439,アフターショック,48,27,21,0.5625,0.06233766233766234,770,15
overall,MIXED,16.4,ALL,rune,8143,サドンインパクト,48,27,21,0.5625,0.09056603773584905,530,15
overall,MIXED,15.2,MIDDLE,rune,8226,マナフローバンド,48,27,21,0.5625,0.5217391304347826,92,15
overall,MIXED,15.7,TOP,rune,9111,凱旋,48,27,21,0.5625,0.5217391304347826,92,15
overall,MIXED,16.13,MIDDLE,rune,8242,気迫,48,27,21,0.5625,0.0729483282674772,658,15
overall,MIXED,16.6,UTILITY,rune,8242,気迫,48,27,21,0.5625,0.31788079470198677,151,15
overall,MIXED,15.2,UTILITY,keystone,8229,秘儀の彗星,48,27,21,0.5625,0.5217391304347826,92,15
overall,MIXED,14.23,ALL,rune,8226,マナフローバンド,48,26,22,0.5416666666666666,0.22857142857142856,210,15
overall,MIXED,15.11,UTILITY,rune,8226,マナフローバンド,48,26,22,0.5416666666666666,0.4528301886792453,106,15
overall,MIXED,16.1,ALL,keystone,8437,不死者の握撃,48,26,22,0.5416666666666666,0.06233766233766234,770,15
overall,MIXED,15.11,TOP,rune,9111,凱旋,48,26,22,0.5416666666666666,0.4528301886792453,106,15
overall,MIXED,16.7,TOP,rune,8444,息継ぎ,48,26,22,0.5416666666666666,0.3116883116883117,154,15
overall,MIXED,16.2,TOP,rune,8451,超成長,48,26,22,0.5416666666666666,0.3380281690140845,142,15
overall,MIXED,15.16,JUNGLE,rune,8304,魔法の靴,48,26,22,0.5416666666666666,0.4444444444444444,108,15
overall,MIXED,16.11,UTILITY,keystone,8214,エアリー召喚,48,25,23,0.5208333333333334,0.2033898305084746,236,15
overall,MIXED,15.11,MIDDLE,rune,8140,グリスリー メメント,48,25,23,0.5208333333333334,0.4528301886792453,106,15
overall,MIXED,16.4,JUNGLE,keystone,8010,征服者,48,25,23,0.5208333333333334,0.4528301886792453,106,15
overall,MIXED,15.22,ALL,rune,8446,打ちこわし,48,25,23,0.5208333333333334,0.07272727272727272,660,15
overall,MIXED,14.21,ALL,rune,8106,至極の賞金首狩り,48,25,23,0.5208333333333334,0.17142857142857143,280,15
overall,MIXED,16.5,MIDDLE,rune,8106,至極の賞金首狩り,48,25,23,0.5208333333333334,0.2962962962962963,162,15
overall,MIXED,16.11,JUNGLE,rune,8140,グリスリー メメント,48,24,24,0.5,0.2033898305084746,236,15
overall,MIXED,15.3,ALL,rune,9103,レジェンド: 血脈,48,24,24,0.5,0.11707317073170732,410,15
overall,MIXED,15.14,BOTTOM,rune,8014,最期の慈悲,48,24,24,0.5,0.5217391304347826,92,15
overall,MIXED,16.13,UTILITY,rune,8014,最期の慈悲,48,24,24,0.5,0.0730593607305936,657,15
overall,MIXED,15.2,ALL,rune,8242,気迫,48,24,24,0.5,0.10434782608695652,460,15
overall,MIXED,15.17,MIDDLE,rune,8451,超成長,48,24,24,0.5,0.2962962962962963,162,15
overall,MIXED,16.7,ALL,rune,8234,追い風,48,24,24,0.5,0.06233766233766234,770,15
overall,MIXED,15.8,UTILITY,rune,8237,追火,48,24,24,0.5,0.36923076923076925,130,15
overall,MIXED,14.22,BOTTOM,shard,5005,UNKNOWN(5005),48,23,25,0.4791666666666667,0.8275862068965517,58,15
overall,MIXED,15.4,BOTTOM,shard,5005,UNKNOWN(5005),48,23,25,0.4791666666666667,0.8888888888888888,54,15
overall,MIXED,16.8,BOTTOM,rune,8321,キャッシュバック,48,23,25,0.4791666666666667,0.34285714285714286,140,15
overall,MIXED,16.12,MIDDLE,rune,8140,グリスリー メメント,48,23,25,0.4791666666666667,0.2696629213483146,178,15
overall,MIXED,15.17,ALL,rune,8401,シールドバッシュ,48,23,25,0.4791666666666667,0.05925925925925926,810,15
overall,MIXED,16.3,ALL,keystone,8021,フリートフットワーク,48,23,25,0.4791666666666667,0.05454545454545454,880,15
overall,MIXED,15.3,MIDDLE,rune,8226,マナフローバンド,48,23,25,0.4791666666666667,0.5853658536585366,82,15
overall,MIXED,16.15,BOTTOM,rune,9105,レジェンド: ヘイスト,48,23,25,0.4791666666666667,0.05811138014527845,826,15
overall,MIXED,16.8,ALL,rune,8463,生命の泉,48,23,25,0.4791666666666667,0.06857142857142857,700,15
overall,MIXED,16.15,UTILITY,rune,8137,第六感,48,23,25,0.4791666666666667,0.05811138014527845,826,15
overall,MIXED,16.7,MIDDLE,rune,8106,至極の賞金首狩り,48,23,25,0.4791666666666667,0.3116883116883117,154,15
overall,MIXED,16.10,ALL,keystone,8369,ファーストストライク,48,22,26,0.4583333333333333,0.043243243243243246,1110,15
overall,MIXED,14.20,ALL,keystone,8005,プレスアタック,48,22,26,0.4583333333333333,0.10434782608695652,460,15
overall,MIXED,15.15,ALL,rune,9103,レジェンド: 血脈,48,22,26,0.4583333333333333,0.11707317073170732,410,15
overall,MIXED,15.2,BOTTOM,rune,9103,レジェンド: 血脈,48,22,26,0.4583333333333333,0.5217391304347826,92,15
overall,MIXED,16.11,BOTTOM,rune,8347,宇宙の英知,48,22,26,0.4583333333333333,0.2033898305084746,236,15
overall,MIXED,16.12,TOP,rune,8446,打ちこわし,48,22,26,0.4583333333333333,0.2696629213483146,178,15
overall,MIXED,16.12,ALL,rune,8453,生気付与,48,22,26,0.4583333333333333,0.05393258426966292,890,15
overall,MIXED,15.23,UTILITY,rune,8210,至高,48,22,26,0.4583333333333333,0.41379310344827586,116,15
overall,MIXED,16.11,MIDDLE,rune,8009,冷静沈着,48,21,27,0.4375,0.2033898305084746,236,15
overall,MIXED,15.10,TOP,rune,8444,息継ぎ,48,21,27,0.4375,0.34782608695652173,138,15
overall,MIXED,15.21,UTILITY,rune,8242,気迫,48,21,27,0.4375,0.4067796610169492,118,15
overall,MIXED,15.10,UTILITY,rune,8463,生命の泉,48,21,27,0.4375,0.34782608695652173,138,15
overall,MIXED,16.15,JUNGLE,rune,8137,第六感,48,21,27,0.4375,0.05811138014527845,826,15
overall,MIXED,15.20,ALL,rune,8401,シールドバッシュ,48,20,28,0.4166666666666667,0.07272727272727272,660,15
overall,MIXED,16.2,ALL,keystone,8112,電撃,48,20,28,0.4166666666666667,0.0676056338028169,710,15
overall,MIXED,15.22,BOTTOM,rune,8017,切り崩し,48,19,29,0.3958333333333333,0.36363636363636365,132,15
overall,MIXED,16.1,UTILITY,rune,8463,生命の泉,47,29,18,0.6170212765957447,0.30718954248366015,153,15
overall,MIXED,14.20,ALL,rune,8135,貪欲な賞金首狩り,47,29,18,0.6170212765957447,0.10217391304347827,460,15
overall,MIXED,15.2,BOTTOM,rune,8236,強まる嵐,47,28,19,0.5957446808510638,0.5108695652173914,92,15
overall,MIXED,15.8,MIDDLE,keystone,8112,電撃,47,28,19,0.5957446808510638,0.36153846153846153,130,15
overall,MIXED,15.13,JUNGLE,rune,9105,レジェンド: ヘイスト,47,27,20,0.574468085106383,0.24479166666666666,192,15
overall,MIXED,15.20,TOP,rune,9105,レジェンド: ヘイスト,47,27,20,0.574468085106383,0.3560606060606061,132,15
overall,MIXED,16.6,MIDDLE,keystone,8229,秘儀の彗星,47,27,20,0.574468085106383,0.3092105263157895,152,15
overall,MIXED,16.17,BOTTOM,rune,8299,背水の陣,47,27,20,0.574468085106383,0.04662698412698413,1008,15
overall,MIXED,15.16,ALL,rune,8143,サドンインパクト,47,26,21,0.5531914893617021,0.08703703703703704,540,15
overall,MIXED,16.13,MIDDLE,keystone,8369,ファーストストライク,47,26,21,0.5531914893617021,0.07142857142857142,658,15
overall,MIXED,15.24,BOTTOM,rune,9111,凱旋,47,26,21,0.5531914893617021,0.1378299120234604,341,15
overall,MIXED,15.4,ALL,rune,8451,超成長,47,26,21,0.5531914893617021,0.17407407407407408,270,15
overall,MIXED,14.19,ALL,rune,9103,レジェンド: 血脈,47,25,22,0.5319148936170213,0.11190476190476191,420,15
overall,MIXED,16.8,ALL,rune,8446,打ちこわし,47,25,22,0.5319148936170213,0.06714285714285714,700,15
overall,MIXED,16.9,BOTTOM,rune,8014,最期の慈悲,47,25,22,0.5319148936170213,0.2974683544303797,158,15
overall,MIXED,15.22,TOP,rune,8451,超成長,47,25,22,0.5319148936170213,0.3560606060606061,132,15
overall,MIXED,15.20,MIDDLE,rune,8237,追火,47,25,22,0.5319148936170213,0.35877862595419846,131,15
overall,MIXED,14.24,TOP,shard,5001,UNKNOWN(5001),47,24,23,0.5106382978723404,0.94,50,15
overall,MIXED,15.4,MIDDLE,shard,5001,UNKNOWN(5001),47,24,23,0.5106382978723404,0.8703703703703703,54,15
overall,MIXED,15.20,ALL,keystone,8005,プレスアタック,47,24,23,0.5106382978723404,0.07121212121212121,660,15
overall,MIXED,14.20,ALL,keystone,8008,リーサルテンポ,47,24,23,0.5106382978723404,0.10217391304347827,460,15
overall,MIXED,16.8,TOP,keystone,8437,不死者の握撃,47,24,23,0.5106382978723404,0.3357142857142857,140,15
overall,MIXED,15.11,JUNGLE,keystone,8010,征服者,47,24,23,0.5106382978723404,0.44339622641509435,106,15
overall,MIXED,15.2,JUNGLE,keystone,8010,征服者,47,24,23,0.5106382978723404,0.5108695652173914,92,15
overall,MIXED,16.15,TOP,keystone,8229,秘儀の彗星,47,24,23,0.5106382978723404,0.05690072639225181,826,15
overall,MIXED,15.17,MIDDLE,rune,8106,至極の賞金首狩り,47,24,23,0.5106382978723404,0.29012345679012347,162,15
overall,MIXED,15.13,MIDDLE,rune,8451,超成長,47,24,23,0.5106382978723404,0.24607329842931938,191,15
overall,MIXED,15.17,MIDDLE,rune,8237,追火,47,24,23,0.5106382978723404,0.29012345679012347,162,15
overall,MIXED,15.3,ALL,keystone,8112,電撃,47,24,23,0.5106382978723404,0.11463414634146342,410,15
overall,MIXED,16.7,ALL,rune,8401,シールドバッシュ,47,23,24,0.48936170212765956,0.06103896103896104,770,15
